dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,tema,indexacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,assuntoGeral,local,arquivamento,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,acompanhamento,autoresEstruturados,regime,linksOrigem,norma,legislacaoCitada,linkLegislacao.url,linkLegislacao.rotulo,proposicaoLei.descricao,observacao
Remissivo,PROJETO DE LEI,PL,89,1967,GOVERNADOR DO ESTADO,"AUTORIZA O GOVERNO DO ESTADO A ABRIR O CRÉDITO ESPECIAL DE
NCR$ 90.000,00 PARA A RESTAURAÇÃO DOS TEATROS DE SABARÁ E OURO
PRETO.",NA,"AUTORIZAÇÃO, EXECUTIVO, ABERTURA, CRÉDITO ESPECIAL, SECRETARIA DE
ESTADO DE EDUCAÇÃO (SEE), RESTAURAÇÃO, TEATRO, MUNICÍPIO, SABARÁ,
OURO PRETO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1967-04-27,000151203,PL. 89 1967 - PROJETO DE LEI,,CRÉDITO,NA,NA,20130116,1608,vitoria,1967-04-25,"list(passo = 1, data = ""1967-04-25"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 12 5 1967\nREDAÇÃO FINAL\nAPROVAÇÃO: 12 5 1967\nCOMISSÕES:\nJUSTIÇA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. LUIZ FERNANDO AZEVEDO\nPUBLICAÇÃO: 11 5 1967\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: (NÃO CONSTA)\nSANCIONADO\nPUBLICAÇÃO DA LEI: 20 5 1967"")",list(),list(),N,NULL,NA,"list(descricao = ""MSG 38 1967"")",LEI 4474 1967 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/4474/1967,LEI 4474 1967 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,88,1967,DEPUTADO JOSÉ RAIMUNDO                     MDB,"DISPÕE SOBRE DIREITO DE SERVIDOR PÚBLICO QUANDO PRESIDENTE DE ENTIDADE DE
CLASSE.",ADMINISTRAÇÃO PÚBLICA,"NORMAS, DIREITOS, SERVIDOR PÚBLICO ESTADUAL, HIPÓTESE, PRESIDENTE,
ASSOCIAÇÃO DE CLASSE.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1967-04-26,000151204,PL. 88 1967 - PROJETO DE LEI,647,"ADMINISTRAÇÃO ESTADUAL
PESSOAL",ARQUIVO,19710131,20150303,1152,malves,1967-04-24,"list(passo = 1, data = ""1967-04-24"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 28 4 1967\nARQUIVADO, FINAL DE LEGISLATURA"")",list(),list(),N,"list(id = 647, nome = ""DEPUTADO JOSÉ RAIMUNDO"", partido = ""MDB"")",NA,NULL,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,87,1967,DEPUTADO ATHOS VIEIRA DE ANDRADE           ARENA,"DECLARA DE UTILIDADE PÚBLICA A SOCIEDADE COLÉGIO CARANGOLENSE,
COM SEDE EM CARANGOLA.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, CARANGOLA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1967-04-26,000151205,PL. 87 1967 - PROJETO DE LEI,280,UTILIDADE PÚBLICA,NA,NA,20120306,1611,rosanacf,1967-04-24,"list(passo = 1, data = ""1967-04-24"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 12 5 1967\nREDAÇÃO FINAL\nAPROVAÇÃO: 17 5 1967\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MAURÍLIO CAMBRAIA\nPUBLICAÇÃO: 10 5 1967\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. LUIZ BACCARINI\nPUBLICAÇÃO: 17 5 1967\nSANCIONADO\nPUBLICAÇÃO DA LEI: 27 5 1967"")",list(),list(),N,"list(id = 280, nome = ""DEPUTADO ATHOS VIEIRA DE ANDRADE"", partido = ""ARENA"")",DELIBERAÇÃO DE PLENÁRIO,NULL,LEI 4478 1967 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/4478/1967,LEI 4478 1967 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,86,1967,DEPUTADO DÊNIO MOREIRA                     ARENA,"DÁ AO COLÉGIO ESTADUAL DE CARATINGA A DENOMINAÇÃO DE ""JOSÉ AUGUSTO
FERREIRA"".",NA,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, CARATINGA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1967-04-26,000151206,PL. 86 1967 - PROJETO DE LEI,246,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",NA,NA,20120330,1623,rosanacf,1967-04-24,"list(passo = 1, data = ""1967-04-24"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 27 4 1967\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 12 5 1967\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 22 5 1967\nREDAÇÃO FINAL\nAPROVAÇÃO: 5 6 1967\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. RONALDO CANEDO\nPUBLICAÇÃO: 11 5 1967\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: 19 5 1967\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. LOURIVAL BRASIL\nPUBLICAÇÃO: (NÃO CONSTA)\nSANCIONADO\nPUBLICAÇÃO DA LEI: 15 6 1967"")",list(),list(),N,"list(id = 246, nome = ""DEPUTADO DÊNIO MOREIRA"", partido = ""ARENA"")",NA,NULL,LEI 4496 1967 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/4496/1967,LEI 4496 1967 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,85,1967,DEPUTADO RAUL BELÉM                        MDB,"DÁ O NOME DE RODOVIA DR. PAULO MENICUCI AO RAMAL ASFALTADO QUE
LIGA A CIDADE DE LAVRAS À FERNÃO DIAS (BR-55).",NA,"DENOMINAÇÃO, TRECHO, RODOVIA, LIGAÇÃO, TREVO VIÁRIO, MUNICÍPIO, LAVRAS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1967-04-25,000151207,PL. 85 1967 - PROJETO DE LEI,1188,PRÓPRIO PÚBLICO,NA,NA,20130116,1547,vitoria,1967-04-20,"list(passo = 1, data = ""1967-04-20"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 26 4 1967\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 9 5 1967\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 19 5 1967\nREDAÇÃO FINAL\nAPROVAÇÃO: 5 6 1967\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. LUIZ BACCARINI\nPUBLICAÇÃO: 5 5 1967\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. LUIZ BACCARINI\nPUBLICAÇÃO: 17 5 1967\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ HONÓRIO\nPUBLICAÇÃO: (NÃO CONSTA)\nSANCIONADO\nPUBLICAÇÃO DA LEI: 17 6 1967"")",list(),list(),N,"list(id = 1188, nome = ""DEPUTADO RAUL BELÉM"", partido = ""MDB"")",NA,NULL,LEI 4498 1967 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/4498/1967,LEI 4498 1967 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,84,1967,DEPUTADO WILSON TANURE                     MDB,"DESTINA AO MUNICÍPIO DE CORDISBURGO 20% (VINTE POR CENTO) DA RENDA
DA GRUTA DE MAQUINÉ.",NA,"DESTINAÇÃO, PREFEITURA MUNICIPAL, PERCENTAGEM, RECEITA, TURISMO,
MUNICÍPIO, CORDISBURGO.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1967-04-25,000151208,PL. 84 1967 - PROJETO DE LEI,763,TURISMO,ARQUIVO,19710131,20130116,1541,vitoria,1967-04-20,"list(passo = 1, data = ""1967-04-20"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 26 4 1967\nARQUIVADO, FINAL DE LEGISLATURA"")",list(),list(),N,"list(id = 763, nome = ""DEPUTADO WILSON TANURE"", partido = ""MDB"")",NA,NULL,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,83,1967,GOVERNADOR DO ESTADO,"CONCEDE ABONO DE 25% AO PESSOAL DA JUSTIÇA DE PRIMEIRA INSTÂNCIA
E DÁ OUTRAS PROVIDÊNCIAS.",ADMINISTRAÇÃO PÚBLICA,"CONCESSÃO, ABONO, SERVIDOR, JUSTIÇA DE PRIMEIRA INSTÂNCIA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1967-04-25,000151209,PL. 83 1967 - PROJETO DE LEI,,"JUDICIÁRIO
PESSOAL",NA,NA,20131024,1603,rosanacf,1967-04-20,"list(passo = 1, data = ""1967-04-20"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 12 5 1967\nREDAÇÃO FINAL\nAPROVAÇÃO: 17 5 1967\nCOMISSÕES:\nJUSTIÇA, SERVIÇO PÚBLICO E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. DELSON SCARANO\nPUBLICAÇÃO: 11 5 1967\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. LUIZ BACCARINI\nPUBLICAÇÃO: 17 5 1967\nSANCIONADO\nPUBLICAÇÃO DA LEI: 27 5 1967"")",list(),list(),N,NULL,NA,"list(descricao = ""MSG 37 1967"")",LEI 4476 1967 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/4476/1967,LEI 4476 1967 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,82,1967,DEPUTADO JARBAS MEDEIROS                   ARENA,"AUTORIZA O GOVERNO DO ESTADO A DOAR TERRENO À PREFEITURA
MUNICIPAL DE TRÊS PONTAS.",NA,"AUTORIZAÇÃO, EXECUTIVO, DOAÇÃO, TERRENO, PREFEITURA MUNICIPAL,
MUNICÍPIO, TRÊS PONTAS.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1967-04-21,000151210,PL. 82 1967 - PROJETO DE LEI,741,IMÓVEL,ARQUIVO,19710131,20130116,1538,vitoria,1967-04-19,"list(passo = 1, data = ""1967-04-19"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 25 4 1967\nARQUIVADO, FINAL DE LEGISLATURA"")",list(),list(),N,"list(id = 741, nome = ""DEPUTADO JARBAS MEDEIROS"", partido = ""ARENA"")",NA,NULL,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,81,1967,DEPUTADO JOÃO NAVARRO                      ARENA,"MODIFICA A LEI 2939, DE 7 DE NOVEMBRO DE 1963 (PROPÕE INVESTIDURA
AUTOMÁTICA EM CARGO DE PROFESSOR DE NÍVEL MÉDIO DE PROFESSOR COM
OITO ANOS DE ATIVIDADE NO MAGISTÉRIO).","ADMINISTRAÇÃO PÚBLICA
EDUCAÇÃO","ALTERAÇÃO, LEI ESTADUAL, CRIAÇÃO, CARGO ISOLADO, PROVIMENTO EFETIVO,
PROFESSOR DE ENSINO MÉDIO, QUADRO GERAL, EXECUTIVO, ESPECIFICAÇÃO,
CRITÉRIOS, INVESTIDURA.
ALTERAÇÃO, DISPOSITIVOS, CRITÉRIOS, INVESTIDURA, PROFESSOR DE ENSINO
MÉDIO.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1967-04-20,000151211,PL. 81 1967 - PROJETO DE LEI,311,"ENSINO PÚBLICO ESTADUAL
EXECUTIVO
PESSOAL",NA,NA,20150602,1421,malves,1967-04-18,"list(passo = 1, data = ""1967-04-18"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 25 4 1967\nARQUIVADO, FINAL DE LEGISLATURA"")",list(),list(),N,"list(id = 311, nome = ""DEPUTADO JOÃO NAVARRO"", partido = ""ARENA"")",NA,NULL,NA,LEI 2939 1963 - LEI ORDINÁRIA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,80,1967,GOVERNADOR DO ESTADO,"REORGANIZA A CAIXA ECONÔMICA DO ESTADO DE MINAS GERAIS E DÁ OUTRAS
PROVIDÊNCIAS.",ADMINISTRAÇÃO PÚBLICA,"ORGANIZAÇÃO ADMINISTRATIVA, CAIXA ECONÔMICA ESTADUAL (MINASCAIXA).",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1967-04-19,000151212,PL. 80 1967 - PROJETO DE LEI,,"CAIXA ECONÔMICA DO ESTADO DE MINAS GERAIS S/A (MINASCAIXA)
ORGANIZAÇÃO ADMINISTRATIVA",NA,NA,20170803,1557,m17461,1967-04-17,"list(passo = 1, data = ""1967-04-17"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 17 5 1967, COM EMENDAS\nEMENDAS PUBLICADAS NO DL EM 26 4 1967\nREDAÇÃO FINAL\nAPROVAÇÃO: 18 5 1967\nCOMISSÕES:\nJUSTIÇA, SERVIÇO PÚBLICO E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. DELSON SCARANO\nPUBLICAÇÃO: 11 5 1967\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. LUIZ BACCARINI\nPUBLICAÇÃO: 20 5 1967\nSANCIONADO\nPUBLICAÇÃO DA LEI: 30 5 1967"")",list(),list(),N,NULL,NA,"list(descricao = ""MSG 36 1967"")",LEI 4491 1967 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/4491/1967,LEI 4491 1967 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,79,1967,DEPUTADO JOÃO NAVARRO                      ARENA,"DISPÕE SOBRE DOAÇÃO DE TERRENO AO VOLANTE FUTEBOL CLUBE DE
BARBACENA.",NA,"AUTORIZAÇÃO, EXECUTIVO, DOAÇÃO, TERRENO, ENTIDADE, MUNICÍPIO, BARBACENA.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1967-04-18,000151213,PL. 79 1967 - PROJETO DE LEI,311,IMÓVEL,ARQUIVO,19710131,20130116,1536,vitoria,1967-04-14,"list(passo = 1, data = ""1967-04-14"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 19 4 1967\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 311, nome = ""DEPUTADO JOÃO NAVARRO"", partido = ""ARENA"")",NA,NULL,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,78,1967,DEPUTADO JARBAS MEDEIROS                   ARENA,"AUTORIZA O GOVERNO DO ESTADO A DOAR TERRENO À PREFEITURA
MUNICIPAL DE CRISTINA.",NA,"AUTORIZAÇÃO, EXECUTIVO, DOAÇÃO, TERRENO, PREFEITURA MUNICIPAL,
MUNICÍPIO, CRISTINA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1967-04-18,000151214,PL. 78 1967 - PROJETO DE LEI,741,IMÓVEL,NA,NA,20130116,1535,vitoria,1967-04-14,"list(passo = 1, data = ""1967-04-14"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 19 4 1967\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 27 9 1967\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 23 10 1967\nREDAÇÃO FINAL\nAPROVAÇÃO: 7 11 1967\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JAIRO MAGALHÃES\nPERDEU PRAZO\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. FUHAD SAHIONE\nPUBLICAÇÃO: 26 9 1967\nFINANÇAS\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. RONALDO CANEDO\nPUBLICAÇÃO: 6 10 1967\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. ALMEIDA PEIXOTO\nPUBLICAÇÃO: 1 11 1967\nSANCIONADO\nPUBLICAÇÃO DA LEI: 22 11 1967"")",list(),list(),N,"list(id = 741, nome = ""DEPUTADO JARBAS MEDEIROS"", partido = ""ARENA"")",NA,NULL,LEI 4650 1967 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/4650/1967,LEI 4650 1967 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,77,1967,GOVERNADOR DO ESTADO,"AUTORIZA A ABERTURA DO CRÉDITO ESPECIAL DE NCR$ 8.902,15 À
SECRETARIA DE ESTADO DA AGRICULTURA, PARA OS FINS QUE MENCIONA.",NA,"ABERTURA, CRÉDITO ESPECIAL, SECRETARIA DE ESTADO DA AGRICULTURA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1967-04-18,000151215,PL. 77 1967 - PROJETO DE LEI,,CRÉDITO,NA,NA,20101209,1849,m17461,1967-04-14,"list(passo = 1, data = ""1967-04-14"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 12 5 1967\nREDAÇÃO FINAL\nAPROVAÇÃO: 12 5 1967\nCOMISSÕES:\nJUSTIÇA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. GERALDO SANTANNA\nPUBLICAÇÃO: 11 5 1967\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: (NÃO CONSTA)\nSANCIONADO\nPUBLICAÇÃO DA LEI: 20 5 1967"")",list(),list(),N,NULL,DELIBERAÇÃO DE PLENÁRIO,"list(descricao = ""MSG 35 1967"")",LEI 4473 1967 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/4473/1967,LEI 4473 1967 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,76,1967,GOVERNADOR DO ESTADO,"AUTORIZA A ABERTURA DO CRÉDITO ESPECIAL DE NCR$ 12.363,30 À
SECRETARIA DE ESTADO DA SAÚDE.",NA,"ABERTURA, CRÉDITO ESPECIAL, SECRETARIA DE ESTADO DE SAÚDE (SES).",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1967-04-18,000151216,PL. 76 1967 - PROJETO DE LEI,,CRÉDITO,NA,NA,20101209,1844,m17461,1967-04-14,"list(passo = 1, data = ""1967-04-14"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO:\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 12 5 1967\nREDAÇÃO FINAL\nAPROVAÇÃO: 12 5 1967\nCOMISSÕES:\nJUSTIÇA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JOSÉ MARCUS CHERÉM\nPUBLICAÇÃO: 11 5 1967\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: (NÃO CONSTA)\nSANCIONADO\nPUBLICAÇÃO DA LEI: 20 5 1967"")",list(),list(),N,NULL,DELIBERAÇÃO DE PLENÁRIO,"list(descricao = ""MSG 34 1967"")",LEI 4471 1967 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/4471/1967,LEI 4471 1967 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,74,1967,DEPUTADO EMÍLIO HADDAD                     MDB,"DECLARA DE UTILIDADE PÚBLICA O INSTITUTO DE IDIOMAS YAZIGI, COM
SEDE EM BELO HORIZONTE.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1967-04-15,000151218,PL. 74 1967 - PROJETO DE LEI,1192,UTILIDADE PÚBLICA,ARQUIVO,19710131,20120306,1404,rosanacf,1967-04-13,"list(passo = 1, data = ""1967-04-13"", local = ""PLENÁRIO"", historico = ""ARQUIVADO, FINAL DE LEGISLATURA"")",list(),list(),N,"list(id = 1192, nome = ""DEPUTADO EMÍLIO HADDAD"", partido = ""MDB"")",NA,NULL,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,73,1967,DEPUTADO BONIFÁCIO DE ANDRADA              ARENA,"REGULA O PREÇO DOS INGRESSOS NAS ""GERAIS E ARQUIBANCADAS"" NO ESTÁDIO
MAGALHÃES PINTO, PARA OS OPERÁRIOS.","DEFESA DO CONSUMIDOR
ESPORTE E LAZER","CRITÉRIOS, FIXAÇÃO, PREÇO, INGRESSO, ESTÁDIO, FUTEBOL, DESTINAÇÃO,
TRABALHADOR.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1967-04-14,000151219,PL. 73 1967 - PROJETO DE LEI,281,"DEFESA DO CONSUMIDOR
ESPORTE E LAZER",ARQUIVO,19710126,20151015,1001,malves,1967-04-12,"list(passo = 1, data = ""1967-04-12"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 17 4 1967\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NELSON LOMBARDI\nPUBLICAÇÃO: 17 10 1967\nTRABALHO\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NAVARRO VIEIRA\nPUBLICAÇÃO: 17 10 1967\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. FUHAD SAHIONE\nPUBLICAÇÃO: 17 10 1967\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 281, nome = ""DEPUTADO BONIFÁCIO DE ANDRADA"", partido = ""ARENA"")",NA,NULL,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,72,1967,DEPUTADO JOÃO CARVALHO                     ARENA,"DECLARA DE UTILIDADE PÚBLICA A FUNDAÇÃO ACÁCIO MARTINS DA COSTA, COM
SEDE NA CIDADE DE PONTE NOVA.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, PONTE NOVA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1967-04-14,000151220,PL. 72 1967 - PROJETO DE LEI,374,UTILIDADE PÚBLICA,NA,NA,20120306,1318,rosanacf,1967-04-12,"list(passo = 1, data = ""1967-04-12"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 14 8 1967\nREDAÇÃO FINAL\nAPROVAÇÃO: 21 8 1967\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JAIRO MAGALHÃES\nPUBLICAÇÃO: 10 8 1967\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. LUIZ BACCARINI\nPUBLICAÇÃO: 19 8 1967\nSANCIONADO\nPUBLICAÇÃO DA LEI: 31 8 1967"")",list(),list(),N,"list(id = 374, nome = ""DEPUTADO JOÃO CARVALHO"", partido = ""ARENA"")",DELIBERAÇÃO DE PLENÁRIO,NULL,LEI 4551 1967 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/4551/1967,LEI 4551 1967 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,71,1967,DEPUTADO NAVARRO VIEIRA                    ARENA,"DISPÕE SOBRE A CONTAGEM DE TEMPO DE SERVIÇO, PARA EFEITO DE
APOSENTADORIA DE MÉDICOS, DENTISTAS E FARMACÊUTICOS DA SECRETARIA
DE ESTADO DA SAÚDE E DÁ OUTRAS PROVIDÊNCIAS.",NA,"NORMAS, CONTAGEM, TEMPO DE SERVIÇO, MÉDICO, DENTISTA, FARMACÊUTICO,
SECRETARIA DE ESTADO DE EDUCAÇÃO (SEE), EFEITO, APOSENTADORIA.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1967-04-14,000151221,PL. 71 1967 - PROJETO DE LEI,342,"SECRETARIA DE ESTADO
PESSOAL",ARQUIVO,19710126,20130116,1534,vitoria,1967-04-12,"list(passo = 1, data = ""1967-04-12"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 17 4 1967\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 20 5 1967\nSERVIÇO PÚBLICO\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MAURÍLIO CAMBRAIA\nPUBLICAÇÃO: 20 5 1967\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. DALTON CANABRAVA\nPUBLICAÇÃO: 20 5 1967\nARQUIVADO, FINAL DE LEGISLATURA"")",list(),list(),N,"list(id = 342, nome = ""DEPUTADO NAVARRO VIEIRA"", partido = ""ARENA"")",NA,NULL,NA,NA,NA,NA,NA,NA
